FILE NUMBER,OFFENSE DATE,OFFENSE TIME,CRIME,COMMITTED,OFFENSE,OFFENSE DESCRIPTION,FULL ADDRESS,ADDRESS NUMBER,STREET DIRECTION,STREET NAME,STREET TYPE,CITY,STATE,ZIP CODE,DISTRICT,ZONE,SUBZONE,COMPLETE DISTRICT,COUNCIL DISTRICT,CRIME PREVENTION DISTRICT,GEOLOCATION
1900110428,11/01/2019,0137,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,14:56,CRIM DAM TO PROP/SIMPLE,118 ROSENWALD AV,118,,ROSENWALD,AV,BATON ROUGE,LA,70807,4,A,2,4A2,2,NONE,"118 ROSENWALD AV
BATON ROUGE, LA 70805"
1900114051,11/02/2019,1000,THEFT,COMMITTED,14:67.26,THEFT OF MOTOR VEHICLE,1961 DALLAS DR,1961,,DALLAS,DR,BATON ROUGE,LA,70806,1,D,2,1D2,6,NONE,"1961 DALLAS DR
BATON ROUGE, LA 70806
(30.467889, -91.111597)"
1900110803,11/02/2019,0300,VICE,COMMITTED,14:285,IMPROPER TELEPHONE COMM,2045 SHERWOOD MEADOW DR,2045,,SHERWOOD MEADOW,DR,BATON ROUGE,LA,70816,3,E,5,3E5,8,NONE,"2045 SHERWOOD MEADOW DR
BATON ROUGE, LA
(30.434471, -91.051915)"
1900110803,11/02/2019,0300,ASSAULT,COMMITTED,14:35.3/D,BATT/DOM ABUSE 2ND OFFENSE OR MORE/FELONY,2045 SHERWOOD MEADOW DR,2045,,SHERWOOD MEADOW,DR,BATON ROUGE,LA,70816,3,E,5,3E5,8,NONE,"2045 SHERWOOD MEADOW DR
BATON ROUGE, LA
(30.434471, -91.051915)"
1900110874,11/02/2019,0450,THEFT,COMMITTED,14:67.26,THEFT OF MOTOR VEHICLE,972 CYRIL AV,972,,CYRIL,AV,BATON ROUGE,LA,70806,3,G,3,3G3,11,NONE,"972 CYRIL AV
BATON ROUGE, LA 70806
(30.440123, -91.107463)"
1900110976,11/02/2019,1937,OTHER,COMMITTED,11:297,OBSTRUCTION HWY/SIMPLE/CC,1000 SWAN AV,1000,,SWAN,AV,BATON ROUGE,LA,70807,4,A,1,4A1,2,NONE,"1000 SWAN AV
BATON ROUGE, LA
(30.523657, -91.18347)"
1900110782,11/02/2019,0152,VEHICLE BURGLARY,COMMITTED,14:62/CD,BURG/AUTO UNDER $50,2347 SCENIC HW,2347,,SCENIC,HW,BATON ROUGE,LA,70802,1,A,3,1A3,10,NONE,"2347 SCENIC HW
BATON ROUGE, LA 70802
(30.468929, -91.168113)"
1900110976,11/02/2019,1937,OTHER,COMMITTED,13:103(2),DIST/PEACE/OFFENSIVE NOISES/CC,1000 SWAN AV,1000,,SWAN,AV,BATON ROUGE,LA,70807,4,A,1,4A1,2,NONE,"1000 SWAN AV
BATON ROUGE, LA
(30.523657, -91.18347)"
1900111392,11/02/2019,2100,BATTERY,COMMITTED,13:35,BATT/SIMPLE/CC,2645 LOBELIA AV,2645,,LOBELIA,AV,BATON ROUGE,LA,70805,1,A,3,1A3,10,NONE,"2645 LOBELIA AV
BATON ROUGE, LA 70805
(30.471149, -91.169212)"
1900111120,11/02/2019,2000,RESIDENTIAL BURGLARY,COMMITTED,14:62.2/RNNF,BURG/SID/ RES NIGHT NO FORCE,2976 BARTLETT ST,2976,,BARTLETT,ST,BATON ROUGE,LA,70805,1,C,3,1C3,7,NONE,"2976 BARTLETT ST
BATON ROUGE, LA 70805
(30.475309, -91.147749)"
1900112923,11/02/2019,1230,THEFT,COMMITTED,14:67.15,THEFT OF A FIREARM,2248 75TH AV,2248,,75TH,AV,BATON ROUGE,LA,70807,4,C,1,4C1,10,NONE,"2248 75TH AV
BATON ROUGE, LA
(30.516458, -91.169155)"
1900111019,11/02/2019,2000,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,13:56,CRIM DAM TO PROP/SIMPLE/CC,1791 HARDING BL,1791,,HARDING,BL,BATON ROUGE,LA,70807,4,B,1,4B1,2,NONE,"1791 HARDING BL
BATON ROUGE, LA 70805
(30.520687, -91.173975)"
1900110843,11/02/2019,0933,THEFT,COMMITTED,14:67.26,THEFT OF MOTOR VEHICLE,1819 N MARQUE ANN DR,1819,N,MARQUE ANN,DR,BATON ROUGE,LA,70815,3,D,2,3D2,6,NONE,"1819 N MARQUE ANN DR
BATON ROUGE, LA 70815
(30.468472, -91.042896)"
1900111198,11/02/2019,2030,THEFT,COMMITTED,14:67.26,THEFT OF MOTOR VEHICLE,11622 GLENHAVEN DR,11622,,GLENHAVEN,DR,BATON ROUGE,LA,70815,3,E,3,3E3,4,SHERWOOD FOREST,"11622 GLENHAVEN DR
BATON ROUGE, LA
(30.454265, -91.05351)"
1900111181,11/02/2019,2041,VEHICLE BURGLARY,COMMITTED,14:62/CD,BURG/AUTO UNDER $50,2223 FIREWOOD DR,2223,,FIREWOOD,DR,BATON ROUGE,LA,70816,3,F,1,3F1,8,WEDGEWOOD,"2223 FIREWOOD DR
BATON ROUGE, LA 70816
(30.43335, -91.019477)"
1900112923,11/02/2019,1230,VEHICLE BURGLARY,COMMITTED,14:62/AD,BURG/AUTO OVER $200,2248 75TH AV,2248,,75TH,AV,BATON ROUGE,LA,70807,4,C,1,4C1,10,NONE,"2248 75TH AV
BATON ROUGE, LA 70807
(30.516458, -91.169155)"
1900110846,11/02/2019,0100,VEHICLE BURGLARY,COMMITTED,14:62/BD,BURG/AUTO $50 - $200,1425 NORMANDY DR,1425,,NORMANDY,DR,BATON ROUGE,LA,70806,3,G,3,3G3,11,NONE,"1425 NORMANDY DR
BATON ROUGE, LA 70806
(30.436649, -91.104951)"
1900110837,11/02/2019,0949,THEFT,COMMITTED,13:67,THEFT/MISD/CC,1809 N HARCO DR,1809,N,HARCO,DR,BATON ROUGE,LA,70815,3,D,2,3D2,6,NONE,"1809 N HARCO DR
BATON ROUGE, LA 70815
(30.469383, -91.041906)"
1900111205,11/02/2019,2100,VEHICLE BURGLARY,COMMITTED,14:62/CD,BURG/AUTO UNDER $50,4194 BURBANK DR,4194,,BURBANK,DR,BATON ROUGE,LA,70808,2,C,2,2C2,12,NONE,"4194 BURBANK DR
BATON ROUGE, LA 70820
(30.401932, -91.176688)"
1900111153,11/02/2019,2200,NON-RESIDENTIAL BURGLARY,COMMITTED,14:62,BURGLARY/SIMPLE,5435 GOVERNMENT ST,5435,,GOVERNMENT,ST,BATON ROUGE,LA,70806,1,C,1,1C1,7,NONE,"5435 GOVERNMENT ST
BATON ROUGE, LA 70806
(30.444639, -91.133923)"
1900110861,11/02/2019,1057,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,13:56,CRIM DAM TO PROP/SIMPLE/CC,2080 LOBDELL BL,2080,,LOBDELL,BL,BATON ROUGE,LA,70806,1,D,2,1D2,6,NONE,"2080 LOBDELL BL
BATON ROUGE, LA 70806
(30.466064, -91.118837)"
1900110832,11/02/2019,0100,VEHICLE BURGLARY,COMMITTED,14:62/CD,BURG/AUTO UNDER $50,1222 JIM TAYLOR DR,1222,,JIM TAYLOR,DR,BATON ROUGE,LA,70820,2,C,3,2C3,12,NONE,"1222 JIM TAYLOR DR
BATON ROUGE, LA 70820
(30.391795, -91.181521)"
1900111158,11/02/2019,2000,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,14:56,CRIM DAM TO PROP/SIMPLE,5435 GOVERNMENT ST,5435,,GOVERNMENT,ST,BATON ROUGE,LA,70806,1,C,1,1C1,7,NONE,"5435 GOVERNMENT ST
BATON ROUGE, LA 70806
(30.444639, -91.133923)"
1900111153,11/02/2019,2200,CRIMINAL DAMAGE TO PROPERTY,ATTEMPTED,14:56,CRIM DAM TO PROP/SIMPLE,5435 GOVERNMENT ST,5435,,GOVERNMENT,ST,BATON ROUGE,LA,70806,1,C,1,1C1,7,NONE,"5435 GOVERNMENT ST
BATON ROUGE, LA
(30.444639, -91.133923)"
1900111215,11/02/2019,1730,NON-RESIDENTIAL BURGLARY,COMMITTED,14:62/NRUF,BURG/S NON RES UNK FORCE,5206 WINBOURNE AV,5206,,WINBOURNE,AV,BATON ROUGE,LA,70805,1,C,3,1C3,7,NONE,"5206 WINBOURNE AV
BATON ROUGE, LA 70806
(30.478959, -91.138637)"
1900110862,11/02/2019,1058,BATTERY,COMMITTED,13:35.3,DOMESTIC ABUSE BATTERY/CC,3135 HIGHLAND RD,3135,,HIGHLAND,RD,BATON ROUGE,LA,70802,2,D,1,2D1,10,NONE,"3135 HIGHLAND RD
BATON ROUGE, LA 70802
(30.419625, -91.177229)"
1900110863,11/02/2019,1100,BATTERY,COMMITTED,13:35,BATT/SIMPLE/CC,3404 CHIPPEWA ST,3404,,CHIPPEWA,ST,BATON ROUGE,LA,70805,1,C,3,1C3,7,NONE,"3404 CHIPPEWA ST
BATON ROUGE, LA 70806
(30.473263, -91.155546)"
1900111052,11/02/2019,1845,THEFT,COMMITTED,14:67/AI,THEFT OVER $200 ALL OTHER,801 HARDING BL,801,,HARDING,BL,BATON ROUGE,LA,70807,4,A,1,4A1,10,NONE,"801 HARDING BL
BATON ROUGE, LA 70807
(30.520387, -91.186519)"
1900111237,11/02/2019,1350,THEFT,COMMITTED,14:67.26,THEFT OF MOTOR VEHICLE,510 ST FERDINAND ST,510,,ST FERDINAND,ST,BATON ROUGE,LA,70802,5,A,1,5A1,10,NONE,"510 ST FERDINAND ST
BATON ROUGE, LA 70802
(30.443095, -91.186502)"
1900111158,11/02/2019,2000,NON-RESIDENTIAL BURGLARY,COMMITTED,14:62,BURGLARY/SIMPLE,5435 GOVERNMENT ST,5435,,GOVERNMENT,ST,BATON ROUGE,LA,70806,1,C,1,1C1,7,NONE,"5435 GOVERNMENT ST
BATON ROUGE, LA
(30.444639, -91.133923)"
1900111592,11/02/2019,1413,VEHICLE BURGLARY,COMMITTED,14:62/BD,BURG/AUTO $50 - $200,702 MAXIMILLIAN ST,702,,MAXIMILLIAN,ST,BATON ROUGE,LA,70802,5,A,1,5A1,10,NONE,"702 MAXIMILLIAN ST
BATON ROUGE, LA 70802
(30.441797, -91.181299)"
1900110941,11/02/2019,1609,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,14:56,CRIM DAM TO PROP/SIMPLE,11070 MEAD RD,11070,,MEAD,RD,BATON ROUGE,LA,70816,3,F,2,3F2,11,NONE,"11070 MEAD RD
BATON ROUGE, LA 70816
(30.429006, -91.057742)"
1900110805,11/02/2019,0535,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,13:56,CRIM DAM TO PROP/SIMPLE/CC,6832 FLORIDA BL,6832,,FLORIDA,BL,BATON ROUGE,LA,70806,3,G,1,3G1,11,NONE,"6832 FLORIDA BL
BATON ROUGE, LA
(30.451366, -91.120448)"
1900110938,11/02/2019,1609,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,14:56,CRIM DAM TO PROP/SIMPLE,11070 MEAD RD,11070,,MEAD,RD,BATON ROUGE,LA,70816,3,F,2,3F2,11,NONE,"11070 MEAD RD
BATON ROUGE, LA 70816
(30.429006, -91.057742)"
1900111042,11/02/2019,2213,THEFT,COMMITTED,13:67,THEFT/MISD/CC,2872 WENONAH ST,2872,,WENONAH,ST,BATON ROUGE,LA,70805,1,B,2,1B2,10,NONE,"2872 WENONAH ST
BATON ROUGE, LA 70802
(30.474104, -91.163929)"
1900110933,11/02/2019,2125,HOMICIDE,ATTEMPTED,14:30/G,MURDER/GUN 1ST DEGREE,1223 E WASHINGTON ST,1223,E,WASHINGTON,ST,BATON ROUGE,LA,70802,2,D,1,2D1,10,NONE,"1223 E WASHINGTON ST
BATON ROUGE, LA 70802
(30.431246, -91.173839)"
1900110933,11/02/2019,2125,FIREARM,COMMITTED,14:94,ILL USE OF A WEAPON,1223 E WASHINGTON ST,1223,E,WASHINGTON,ST,BATON ROUGE,LA,70802,2,D,1,2D1,10,NONE,"1223 E WASHINGTON ST
BATON ROUGE, LA
(30.431246, -91.173839)"
1900111002,11/02/2019,1535,VEHICLE BURGLARY,COMMITTED,14:62/AD,BURG/AUTO OVER $200,1200 76TH AV,1200,,76TH,AV,BATON ROUGE,LA,70807,4,C,1,4C1,10,NONE,"1200 76TH AV
BATON ROUGE, LA 70805"
1900110790,11/02/2019,0249,INDIVIDUAL ROBBERY,COMMITTED,14:64,ARMED ROBBERY,2560 CABLE ST,2560,,CABLE,ST,BATON ROUGE,LA,70805,4,G,1,4G1,10,NONE,"2560 CABLE ST
BATON ROUGE, LA 70805
(30.490305, -91.164358)"
1900110996,11/02/2019,2037,BATTERY,COMMITTED,14:34/ODW,BATT/AGG OTHER DANGER WEAPON,8556 SCOTLAND AV,8556,,SCOTLAND,AV,BATON ROUGE,LA,70807,4,B,1,4B1,2,NONE,"8556 SCOTLAND AV
BATON ROUGE, LA 70805
(30.525105, -91.180366)"
1900110925,11/02/2019,1559,OTHER,COMMITTED,C.CR.P. ART 575,FUGITIVE,2808 SHERWOOD FOREST BLVD / N HAR RD,2808,,SHERWOOD FOREST BLVD / N HAR,RD,BATON ROUGE,LA,70816,3,E,2,3E2,,,"2808 SHERWOOD FOREST BLVD / N HAR RD
BATON ROUGE, LA 70816"
1900110931,11/02/2019,1604,OTHER,COMMITTED,14:62.2,BURGLARY/S INHAB DWELLING,3273 ADDISON ST,3273,,ADDISON,ST,BATON ROUGE,LA,70805,1,C,3,1C3,7,NONE,"3273 ADDISON ST
BATON ROUGE, LA 70805
(30.478293, -91.144015)"
1900110998,11/02/2019,1945,NUISANCE,COMMITTED,13:63.3,ENT/REM AFTER FORB/CC,9630 AIRLINE HW,9630,,AIRLINE,HW,BATON ROUGE,LA,70815,3,G,3,3G3,11,NONE,"9630 AIRLINE HW
BATON ROUGE, LA
(30.433839, -91.08235)"
1900110972,11/02/2019,1921,THEFT,COMMITTED,13:67.10,THEFT/MISD/SHOPLIFTING/CC,1910 BRIGHTSIDE DR,1910,,BRIGHTSIDE,DR,BATON ROUGE,LA,70820,2,C,3,2C3,3,NONE,"1910 BRIGHTSIDE DR
BATON ROUGE, LA
(30.387981, -91.179534)"
1900110789,11/02/2019,0302,BATTERY,COMMITTED,13:35,BATT/SIMPLE/CC,6244 AIRLINE HW,6244,,AIRLINE,HW,BATON ROUGE,LA,70805,4,F,2,4F2,5,NONE,"6244 AIRLINE HW
BATON ROUGE, LA 70805
(30.498272, -91.128382)"
1900110944,11/02/2019,1702,NON-RESIDENTIAL BURGLARY,COMMITTED,14:62/NRDF,BURG/S NON RES DAY FORCE,11844 DARRYL DR,11844,,DARRYL,DR,BATON ROUGE,LA,70815,3,D,2,3D2,6,NONE,"11844 DARRYL DR
BATON ROUGE, LA 70815
(30.471235, -91.051486)"
1900110951,11/02/2019,0800,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,14:56,CRIM DAM TO PROP/SIMPLE,9700 SCENIC RD,9700,,SCENIC,RD,BATON ROUGE,LA,70807,4,A,1,4A1,2,NONE,"9700 SCENIC RD
BATON ROUGE, LA
(30.532721, -91.186345)"
1900110868,11/02/2019,1135,BATTERY,COMMITTED,13:35.3,DOMESTIC ABUSE BATTERY/CC,728 AVOCET ST,728,,AVOCET,ST,BATON ROUGE,LA,70807,4,A,1,4A1,2,NONE,"728 AVOCET ST
BATON ROUGE, LA 70807
(30.531924, -91.187305)"
1900110867,11/02/2019,1132,NARCOTICS,COMMITTED,13:966,POSS MARIJUANA/CC,2400 BALIS DR,2400,,BALIS,DR,BATON ROUGE,LA,70808,2,B,2,2B2,12,NONE,"2400 BALIS DR
BATON ROUGE, LA 70808
(30.426359, -91.140422)"
1900110951,11/02/2019,0800,THEFT,COMMITTED,14:67/AR,THEFT AUTO/RECOVERY ONLY,9700 SCENIC RD,9700,,SCENIC,RD,BATON ROUGE,LA,70807,4,A,1,4A1,2,NONE,"9700 SCENIC RD
BATON ROUGE, LA 70807
(30.532721, -91.186345)"
1900110754,11/02/2019,0010,OTHER,COMMITTED,C.CR.P. ART 575,FUGITIVE,1910 BRIGHTSIDE,1910,,BRIGHTSIDE,,BATON ROUGE,LA,70820,2,C,3,2C3,3,NONE,"1910 BRIGHTSIDE
BATON ROUGE, LA
(30.387981, -91.179534)"
1900110994,11/02/2019,1752,ASSAULT,COMMITTED,14:37.4A,ASSAULT/AGG FIREARM,2100 STARING LN,2100,,STARING,LN,BATON ROUGE,LA,70808,2,E,3,2E3,12,NONE,"2100 STARING LN
BATON ROUGE, LA 70808
(30.393807, -91.110243)"
1900110804,11/02/2019,0400,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,13:56,CRIM DAM TO PROP/SIMPLE/CC,156 E BOYD DR,156,E,BOYD,DR,BATON ROUGE,LA,70808,2,C,3,2C3,12,NONE,"156 E BOYD DR
BATON ROUGE, LA
(30.403156, -91.172729)"
1900110915,11/02/2019,1528,THEFT,COMMITTED,13:67.10,THEFT/MISD/SHOPLIFTING/CC,5905 FLORIDA BL,5905,,FLORIDA,BL,BATON ROUGE,LA,70806,1,C,1,1C1,6,NONE,"5905 FLORIDA BL
BATON ROUGE, LA 70805
(30.451245, -91.128419)"
1900110768,11/02/2019,0113,THEFT,COMMITTED,13:67,THEFT/MISD/CC,2915 HIGHLAND RD,2915,,HIGHLAND,RD,BATON ROUGE,LA,70802,2,D,1,2D1,10,NONE,"2915 HIGHLAND RD
BATON ROUGE, LA
(30.421483, -91.178063)"
1900110855,11/02/2019,0530,VEHICLE BURGLARY,COMMITTED,14:62/BD,BURG/AUTO $50 - $200,300 HOLMES DR,300,,HOLMES,DR,BATON ROUGE,LA,70806,1,D,1,1D1,6,MELROSE EAST,"300 HOLMES DR
BATON ROUGE, LA 70806
(30.453056, -91.117109)"
1900110795,11/02/2019,0330,THEFT,COMMITTED,13:67,THEFT/MISD/CC,8885 HIGHLAND RD,8885,,HIGHLAND,RD,BATON ROUGE,LA,70810,2,E,3,2E3,12,NONE,"8885 HIGHLAND RD
BATON ROUGE, LA
(30.369215, -91.123276)"
1900110937,11/02/2019,1600,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,14:56,CRIM DAM TO PROP/SIMPLE,745 WOODHAVEN ST,745,,WOODHAVEN,ST,BATON ROUGE,LA,70815,3,C,1,3C1,6,BROADMOOR,"745 WOODHAVEN ST
BATON ROUGE, LA
(30.447097, -91.074545)"
1900110998,11/02/2019,1945,THEFT,COMMITTED,13:67,THEFT/MISD/CC,9630 AIRLINE HW,9630,,AIRLINE,HW,BATON ROUGE,LA,70815,3,G,3,3G3,11,NONE,"9630 AIRLINE HW
BATON ROUGE, LA
(30.433839, -91.08235)"
1900110951,11/02/2019,0800,THEFT,COMMITTED,14:67.26,THEFT OF MOTOR VEHICLE,9700 SCENIC RD,9700,,SCENIC,RD,BATON ROUGE,LA,70807,4,A,1,4A1,2,NONE,"9700 SCENIC RD
BATON ROUGE, LA 70807
(30.532721, -91.186345)"
1900110764,11/02/2019,0040,THEFT,COMMITTED,13:67,THEFT/MISD/CC,5857 ESSEN LN,5857,,ESSEN,LN,BATON ROUGE,LA,70808,2,E,4,2E4,12,NONE,"5857 ESSEN LN
BATON ROUGE, LA
(30.395425, -91.10936)"
1900111685,11/02/2019,1500,THEFT,COMMITTED,14:67/AA,THEFT OVER $200 POCKET PICKING,8032 SCENIC HW,8032,,SCENIC,HW,BATON ROUGE,LA,70807,4,B,1,4B1,2,NONE,"8032 SCENIC HW
BATON ROUGE, LA 70807
(30.520948, -91.179309)"
1900110828,11/02/2019,0815,BATTERY,COMMITTED,13:35.3,DOMESTIC ABUSE BATTERY/CC,9990 AVENUE J ST,9990,,AVENUE J,ST,BATON ROUGE,LA,70807,4,A,1,4A1,2,NONE,"9990 AVENUE J ST
BATON ROUGE, LA 70807
(30.536, -91.19887)"
1900111066,11/02/2019,2235,THEFT,COMMITTED,14:67.26,THEFT OF MOTOR VEHICLE,1190 BOB PETTIT BL,1190,,BOB PETTIT,BL,BATON ROUGE,LA,70820,2,C,3,2C3,12,NONE,"1190 BOB PETTIT BL
BATON ROUGE, LA
(30.396122, -91.179805)"
1900110808,11/02/2019,0516,NON-RESIDENTIAL BURGLARY,COMMITTED,14:62,BURGLARY/SIMPLE,7174 AIRLINE HW,7174,,AIRLINE,HW,BATON ROUGE,LA,70805,4,G,3,4G3,7,NONE,"7174 AIRLINE HW
BATON ROUGE, LA 70805
(30.483976, -91.118149)"
1900111039,11/02/2019,2227,OTHER,COMMITTED,14:44,KIDNAPPING/AGG,620 S RIVER RD,620,S,RIVER,RD,BATON ROUGE,LA,70802,5,A,1,5A1,10,NONE,"620 S RIVER RD
BATON ROUGE, LA 70802
(30.442393, -91.190042)"
1900110897,11/02/2019,1341,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,14:55,CRIM DAM TO PROP/AGG,1437 FRATERNITY ST,1437,,FRATERNITY,ST,BATON ROUGE,LA,70807,4,B,1,4B1,2,NONE,"1437 FRATERNITY ST
BATON ROUGE, LA
(30.53004, -91.178625)"
1900110773,11/02/2019,0030,BATTERY,COMMITTED,13:35,BATT/SIMPLE/CC,1328 TERRACE ST,1328,,TERRACE,ST,BATON ROUGE,LA,70802,2,D,1,2D1,10,NONE,"1328 TERRACE ST
BATON ROUGE, LA 70802
(30.43645, -91.174713)"
1900111058,11/02/2019,2240,THEFT,COMMITTED,13:67,THEFT/MISD/CC,4105 PERKINS RD,4105,,PERKINS,RD,BATON ROUGE,LA,70808,2,B,1,2B1,12,NONE,"4105 PERKINS RD
BATON ROUGE, LA 70808
(30.418722, -91.148037)"
1900110884,11/02/2019,1311,ASSAULT,COMMITTED,14:37,ASSAULT/AGG,1891 73RD AV,1891,,73RD,AV,BATON ROUGE,LA,70807,4,C,1,4C1,10,NONE,"1891 73RD AV
BATON ROUGE, LA
(30.514926, -91.173259)"
1900111020,11/02/2019,2143,THEFT,COMMITTED,13:67,THEFT/MISD/CC,1544 HARDING BL,1544,,HARDING,BL,BATON ROUGE,LA,70807,4,C,1,4C1,2,NONE,"1544 HARDING BL
BATON ROUGE, LA 70812
(30.520449, -91.177416)"
1900110897,11/02/2019,1341,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,14:56,CRIM DAM TO PROP/SIMPLE,1437 FRATERNITY ST,1437,,FRATERNITY,ST,BATON ROUGE,LA,70807,4,B,1,4B1,2,NONE,"1437 FRATERNITY ST
BATON ROUGE, LA
(30.53004, -91.178625)"
1900111016,11/02/2019,2028,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,14:56,CRIM DAM TO PROP/SIMPLE,4160 MONROE AV,4160,,MONROE,AV,BATON ROUGE,LA,70802,1,C,2,1C2,7,NONE,"4160 MONROE AV
BATON ROUGE, LA
(30.469696, -91.14855)"
1900111039,11/02/2019,2227,BUSINESS ROBBERY,COMMITTED,14:64.1,ROBB/1ST DEGREE,620 S RIVER RD,620,S,RIVER,RD,BATON ROUGE,LA,70802,5,A,1,5A1,10,NONE,"620 S RIVER RD
BATON ROUGE, LA 70802
(30.442393, -91.190042)"
1900111016,11/02/2019,2028,ASSAULT,COMMITTED,14:37.4/A,ASSAULT/ AGG FIREARM,4160 MONROE AV,4160,,MONROE,AV,BATON ROUGE,LA,70802,1,C,2,1C2,7,NONE,"4160 MONROE AV
BATON ROUGE, LA
(30.469696, -91.14855)"
1900110943,11/02/2019,1713,THEFT,COMMITTED,14:67.15,THEFT OF A FIREARM,3346 ANNA ST,3346,,ANNA,ST,BATON ROUGE,LA,70805,4,G,2,4G2,7,NONE,"3346 ANNA ST
BATON ROUGE, LA
(30.485272, -91.156085)"
1900110781,11/02/2019,0258,VEHICLE BURGLARY,COMMITTED,14:62/BD,BURG/AUTO $50 - $200,2347 SCENIC HW,2347,,SCENIC,HW,BATON ROUGE,LA,70802,1,A,3,1A3,10,NONE,"2347 SCENIC HW
BATON ROUGE, LA 70802
(30.468929, -91.168113)"
1900110884,11/02/2019,1311,ASSAULT,COMMITTED,14:37.7,ASSAULT/AGG DOMESTIC ABUSE,1891 73RD AV,1891,,73RD,AV,BATON ROUGE,LA,70807,4,C,1,4C1,10,NONE,"1891 73RD AV
BATON ROUGE, LA 70807
(30.514926, -91.173259)"
1900111063,11/02/2019,2230,BATTERY,COMMITTED,13:35,BATT/SIMPLE/CC,6457 BLUEBONNET BL,6457,,BLUEBONNET,BL,BATON ROUGE,LA,70809,2,F,2,2F2,11,NONE,"6457 BLUEBONNET BL
BATON ROUGE, LA 70810"
1900111041,11/02/2019,2130,OTHER,COMMITTED,14:100,HIT & RUN,720 JEFFERSON HW,720,,JEFFERSON,HW,BATON ROUGE,LA,70806,2,A,2,2A2,7,CAPITAL HEIGHTS,"720 JEFFERSON HW
BATON ROUGE, LA
(30.442361, -91.130474)"
1900110957,11/02/2019,1802,BATTERY,COMMITTED,14:35.3,DOMESTIC ABUSE BATT,4160 MONROE AV,4160,,MONROE,AV,BATON ROUGE,LA,70802,1,C,2,1C2,7,NONE,"4160 MONROE AV
BATON ROUGE, LA
(30.469696, -91.14855)"
1900110983,11/02/2019,1940,OTHER,COMMITTED,14:79,VIOL OF PROTECTIVE ORDERS,1251 N ARDENWOOD DR,1251,N,ARDENWOOD,DR,BATON ROUGE,LA,70806,1,C,1,1C1,6,NONE,"1251 N ARDENWOOD DR
BATON ROUGE, LA 70806
(30.461284, -91.127769)"
1900110918,11/02/2019,1422,THEFT,COMMITTED,13:67.10,THEFT/MISD/SHOPLIFTING/CC,5905 FLORIDA BL,5905,,FLORIDA,BL,BATON ROUGE,LA,70806,1,C,1,1C1,6,NONE,"5905 FLORIDA BL
BATON ROUGE, LA 70802"
1900110957,11/02/2019,1802,ASSAULT,COMMITTED,14:35.3,DOMESTIC ABUSE BATTERY,4160 MONROE AV,4160,,MONROE,AV,BATON ROUGE,LA,70802,1,C,2,1C2,7,NONE,"4160 MONROE AV
BATON ROUGE, LA
(30.469696, -91.14855)"
1900110902,11/02/2019,1421,FIREARM,COMMITTED,14:94,ILL USE OF A WEAPON,5712 BEECHWOOD DR,5712,,BEECHWOOD,DR,BATON ROUGE,LA,70805,4,F,1,4F1,5,NONE,"5712 BEECHWOOD DR
BATON ROUGE, LA
(30.502091, -91.144207)"
1900110888,11/02/2019,1317,OTHER,COMMITTED,C.CR.P. ART 575,FUGITIVE,8940 GREENWELL SPRINGS,8940,,GREENWELL SPRINGS,,BATON ROUGE,LA,70814,3,A,1,3A1,6,NONE,"8940 GREENWELL SPRINGS
BATON ROUGE, LA 70815
(30.483351, -91.090631)"
1900110902,11/02/2019,1421,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,14:56,CRIM DAM TO PROP/SIMPLE,5712 BEECHWOOD DR,5712,,BEECHWOOD,DR,BATON ROUGE,LA,70805,4,F,1,4F1,5,NONE,"5712 BEECHWOOD DR
BATON ROUGE, LA 70805
(30.502091, -91.144207)"
1900110897,11/02/2019,1341,FIREARM,COMMITTED,14:94,ILL USE OF A WEAPON,1437 FRATERNITY ST,1437,,FRATERNITY,ST,BATON ROUGE,LA,70807,,,,,2,NONE,"1437 FRATERNITY ST
BATON ROUGE, LA 70807
(30.53004, -91.178625)"
1900110840,11/02/2019,0844,VEHICLE BURGLARY,COMMITTED,14:62/CD,BURG/AUTO UNDER $50,10045 GWE,10045,,GWE,,BATON ROUGE,LA,70815,3,C,3,3C3,,,"10045 GWE
BATON ROUGE, LA 70815"
1900111041,11/02/2019,2130,BATTERY,COMMITTED,14:34/ODW,BATT/AGG OTHER DANGER WEAPON,720 JEFFERSON HW,720,,JEFFERSON,HW,BATON ROUGE,LA,70806,2,A,2,2A2,7,CAPITAL HEIGHTS,"720 JEFFERSON HW
BATON ROUGE, LA 70810
(30.442361, -91.130474)"
